INSTANCE: MP5

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
0 9223372036854775807 36512.96463335 7000419.03549879 1.5983080863952637
1 12280.082560000003 34510.63406425 12188930.450492661 4.207913398742676
2 6700.199750000001 29032.088051649993 65615840.77617359 6.455049276351929
3 4115.144180000002 25115.697410349996 103595011.86459829 8.566420078277588
4 3400.4017000000017 21709.68037094999 119763642.58698131 10.529743194580078
5 3160.47765 19629.628230549995 135467595.88654923 12.430886268615723
6 3160.47765 18493.806619249994 144879569.1506242 14.310840129852295
7 3160.47765 17884.659968099993 141162896.09849697 16.174652338027954
8 3160.47765 17575.636600349997 129254956.25945903 18.0350022315979
9 3160.47765 16466.638998349998 135004599.9876074 19.870330095291138
10 3160.47765 16759.939468749995 143753376.02892154 21.726725101470947
11 3160.47765 16913.295926149996 148888673.91452587 23.579411268234253
12 3160.47765 17139.719988549994 138851195.75455558 25.441115140914917
13 3160.47765 16902.476353249996 129434062.598729 27.281168222427368
14 3000.880759999998 17412.499865699996 140188276.64345995 29.14286208152771
15 3000.880759999998 17370.3358069 140077996.88719773 31.0072340965271
16 3000.880759999998 16640.416693199997 126968735.18227257 32.86169719696045
17 3000.880759999998 16735.035419849995 133126760.37392406 34.711090326309204
18 3000.880759999998 16494.150610699995 135125665.4163493 36.560307264328
19 3000.880759999998 16707.271656099994 134961355.87778997 38.40064311027527
20 2996.068689999999 16673.660961799993 141334225.61409822 40.23608708381653
21 2996.068689999999 16640.156715349996 146157035.19607913 42.074870109558105
22 2996.068689999999 17318.1989606 142403240.13975632 43.942832231521606
23 2996.068689999999 17400.377470649997 135844631.55252182 45.802258253097534
24 2996.068689999999 17568.519352249998 140210981.21747822 47.675209283828735
25 2996.068689999999 15705.756736649997 126620778.64781931 49.51147437095642
26 2996.068689999999 15140.637870499995 124343120.66465764 51.31775903701782
27 2996.068689999999 15392.076697549997 141271726.35682967 53.13509225845337
28 2996.068689999999 17005.878054649995 145534445.30109772 54.984281063079834
29 2996.068689999999 14766.504879499995 126268436.17426945 56.79396033287048
30 2996.068689999999 14817.584643799995 125603748.3982354 58.67385125160217
31 2996.068689999999 14554.563595349995 115777645.7505669 60.543689250946045
32 2996.068689999999 15675.954674899996 122116085.04672398 62.39112710952759
33 2996.068689999999 17369.873040749993 140368014.29617557 64.28732538223267
34 2996.068689999999 17230.766095699993 141500784.20639965 66.16944932937622
35 2996.068689999999 16199.785421449993 119076434.67611878 68.06085515022278
36 2996.068689999999 17529.082247 135891139.41441995 69.94323110580444
37 2996.068689999999 17645.366432099996 125848093.10772106 71.85553932189941
38 2996.068689999999 17257.012144749995 122342320.39140742 73.76593613624573
39 2996.068689999999 16685.909395099996 126550006.62589112 75.69390225410461
40 2996.068689999999 17260.644998699994 128402842.3649638 77.58711123466492
41 2996.068689999999 17155.737145449995 138600462.77265054 79.48300695419312
42 2996.068689999999 17758.344456149996 134587605.45679894 81.37774014472961
43 2996.068689999999 17700.377165649996 138047946.59231967 83.27471613883972
44 2996.068689999999 17344.478171849994 130010900.53767762 85.18393611907959
45 2996.068689999999 15941.903247799994 126649001.6700071 87.06290102005005
46 2996.068689999999 17050.564027549994 134578231.08101982 88.96794605255127
47 2996.068689999999 15873.038538649995 130376720.36804138 90.82539415359497
48 2996.068689999999 14536.300576849997 122212500.79658799 92.6682481765747
49 2996.068689999999 15664.299165399994 130559450.83259764 94.55251622200012
50 2996.068689999999 16655.776428849997 124028592.11226131 96.43334126472473
51 2996.068689999999 16656.000293349993 112751082.50298591 98.31590127944946
52 2996.068689999999 16210.731804299992 121734429.64463887 100.1739273071289
53 2996.068689999999 17076.841410349993 127094488.24542964 102.04594826698303
54 2974.981009999999 17542.578685299995 142398910.84387958 103.92205739021301
55 2974.981009999999 16978.294148099994 124820538.3756506 105.80533623695374
56 2974.981009999999 16080.823207049994 132131087.03039822 107.67130541801453
57 2974.981009999999 17310.752237849996 122487858.53355598 109.57310318946838
58 2974.981009999999 17642.664643349995 135877076.43247592 111.526358127594
59 2974.981009999999 16826.018612049997 130346434.51260868 113.42560839653015
60 2974.981009999999 17702.209409949995 125277489.97943565 115.40390515327454
61 2974.981009999999 18354.464712849996 133013212.71269439 117.34482216835022
62 2974.981009999999 17674.040527349993 145802984.2090165 119.33765721321106
63 2974.981009999999 16969.672077249994 132679348.11069252 121.30727028846741
64 2974.981009999999 17266.688618799995 126242538.2359757 123.23848605155945
65 2974.981009999999 17256.363231799995 143086426.16267478 125.18243622779846
66 2932.3311099999983 18259.388139499995 151571013.20663238 127.10774612426758
67 2932.3311099999983 17127.022880249995 139527139.13960007 129.0007302761078
68 2932.3311099999983 16802.088421599998 149858371.41901338 130.888170003891
69 2932.3311099999983 16979.4400053 142546976.90659678 132.79324221611023
70 2932.3311099999983 15546.307496299998 127382271.76374513 134.7108302116394
71 2932.3311099999983 15851.174150199997 130825571.98430122 136.57722520828247
72 2932.3311099999983 15712.352440449997 120870985.82392299 138.46760320663452
73 2932.3311099999983 15042.926516849997 117397562.32470982 140.32407402992249
74 2932.3311099999983 15334.621743899996 136738361.80606553 142.20909810066223
75 2932.3311099999983 15904.674873799999 144117199.58166984 144.0934751033783
76 2932.3311099999983 16906.6815086 157354473.0508972 146.0059893131256
77 2932.3311099999983 16072.36636205 140492639.40410054 147.87992024421692
78 2932.3311099999983 15856.647171099996 136904629.29571703 149.78508114814758
79 2932.3311099999983 16018.764438099995 125759609.64732322 151.6851770877838
80 2932.3311099999983 15800.980787499997 122504582.48460646 153.55809116363525
81 2932.3311099999983 17213.830601549995 142970508.66420895 155.47376322746277
82 2932.3311099999983 16912.209972449997 140546628.03269166 157.37917017936707
83 2932.3311099999983 17373.352677449995 131787638.58764888 159.29407835006714
84 2932.3311099999983 17811.104379099997 143730632.76354036 161.19763827323914
85 2932.3311099999983 18206.379338149996 143371827.3151098 163.12610816955566
86 2932.3311099999983 17518.337208049998 146764865.0315074 165.0432322025299
87 2932.3311099999983 17512.505065199995 146172839.74742368 166.9440951347351
88 2932.3311099999983 17386.701093349995 145909605.28595126 168.82702326774597
89 2932.3311099999983 17196.093125999996 148267734.69400454 170.71326899528503
90 2932.3311099999983 17494.20510515 144844956.4923763 172.60746121406555
91 2932.3311099999983 17333.0913189 137390889.64255148 174.49727320671082
92 2932.3311099999983 17563.930846499996 141703849.64868322 176.3947651386261
93 2932.3311099999983 17045.4408695 141392009.67137447 178.2796652317047
94 2932.3311099999983 16588.7212228 133637140.17632668 180.16704940795898
95 2932.3311099999983 14439.134573349997 129592803.13394907 181.9905722141266
96 2932.3311099999983 16289.865864499996 137060672.08678615 183.85774111747742
97 2932.3311099999983 15377.808698049997 122570450.93613613 185.703271150589
98 2932.3311099999983 15960.483613699997 119361671.9255088 187.5680832862854
99 2932.3311099999983 15980.392417649995 113111922.0808912 189.4251503944397
100 2932.3311099999983 15809.046969699997 126973919.27701999 191.28102231025696
101 2932.3311099999983 17408.872951549994 137121804.24179575 193.17529439926147
102 2932.3311099999983 17634.666709249992 140353257.81965095 195.06962323188782
103 2932.3311099999983 16377.222703599997 137058294.67002976 196.9330871105194
104 2932.3311099999983 16807.322006299997 135163787.0179998 198.8156292438507
105 2932.3311099999983 17050.937828549995 132812468.0394952 200.69509315490723
106 2932.3311099999983 16785.871637299995 136108663.12625894 202.58009338378906
107 2932.3311099999983 16502.486458749998 136076574.44456708 204.45528435707092
108 2932.3311099999983 15595.135206149998 131165057.35284238 206.30965304374695
109 2932.3311099999983 15440.430216799998 131557638.21310785 208.1536672115326
110 2932.3311099999983 16686.681856599997 132235657.31199999 210.03946805000305
111 2932.3311099999983 16931.764410549993 130156249.5301365 211.9485001564026
112 2932.3311099999983 16685.905255649996 147165372.24940822 213.82495427131653
113 2932.3311099999983 16261.001087449993 139301544.03331554 215.69051909446716
114 2932.3311099999983 15826.671133699994 131266408.22804967 217.54194021224976
115 2932.3311099999983 16066.746978899995 140091213.31111863 219.39913320541382
116 2932.3311099999983 16571.386743799994 128912407.51178259 221.28218007087708
117 2932.3311099999983 17044.083024299995 139362918.75331905 223.17002129554749
118 2932.3311099999983 17503.149669299997 136147083.44613028 225.05824422836304
119 2932.3311099999983 17626.321912649997 143496652.60436502 226.94946932792664
120 2932.3311099999983 17271.324321349995 138167280.82565206 228.83073115348816
121 2932.3311099999983 16115.567892999998 127169741.95494476 230.6872320175171
122 2932.3311099999983 17191.294178549997 126627030.52751015 232.57625317573547
123 2932.3311099999983 16629.867307599998 130974867.90634586 234.44869232177734
124 2932.3311099999983 17021.857860149998 135061374.8499421 236.32732224464417
125 2932.3311099999983 18485.275947449994 142319304.79850078 238.23159217834473
126 2932.3311099999983 18261.202802149997 143266165.92290336 240.1304030418396
127 2932.3311099999983 17358.719003399998 140046051.47867554 242.01550912857056
128 2932.3311099999983 15837.071153949997 141228575.20593506 243.8547613620758
