INSTANCE: MQ4

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
0 67479.91265 85040.83811746667 24393700.293800708 0.029338836669921875
1 26769.39528 80290.54139256667 54398277.51225174 0.07255077362060547
2 12390.157299999999 68803.38543893333 342511252.23952836 0.10689091682434082
3 6788.29701 56473.76138213334 599833272.6502397 0.1357266902923584
4 5752.90757 45918.38367893333 707662204.7033355 0.1600039005279541
5 4979.8326400000005 36292.39648916667 739345302.7837052 0.18151092529296875
6 4948.40874 29368.265774133335 644001253.4466695 0.20120882987976074
7 4518.627420000001 22632.48721436667 485446843.9319075 0.21957874298095703
8 4301.02158 17947.387758499997 376256615.6534539 0.23663592338562012
9 4301.02158 14816.812430999998 298025556.41628385 0.2528557777404785
10 4288.70711 11774.8762068 211158424.12724867 0.26859283447265625
11 4288.70711 9850.108542166667 147508547.03541264 0.28381800651550293
12 4288.70711 8665.554442466666 105617486.57988423 0.29877686500549316
13 4288.70711 7745.098541733334 85354145.94880494 0.31368398666381836
14 4272.57461 6662.438858366668 55069713.876495525 0.32774782180786133
15 4272.57461 6124.692947600001 40078175.88165269 0.3419656753540039
16 4272.57461 5693.9077199 30727151.33485635 0.35631585121154785
17 4239.23474 5407.155062366666 20367422.306544635 0.37103891372680664
18 4239.23474 5007.553866633333 10939198.756642465 0.3863527774810791
19 4239.23474 4945.691870166667 10773271.018242553 0.40102672576904297
20 4239.23474 4812.089263133334 9656664.878751611 0.41524672508239746
21 4239.23474 4654.479039399999 5044808.6547497045 0.4293677806854248
22 4239.23474 4527.539970466666 3602806.7042929316 0.44319891929626465
23 4239.23474 4369.308250833333 622527.7328059286 0.45686984062194824
24 4239.23474 4346.506654066667 564573.3041038101 0.4709608554840088
25 4239.23474 4301.269041933334 130026.85556903412 0.48461270332336426
26 4239.23474 4284.350702833333 63749.40646809953 0.49822282791137695
27 4239.23474 4281.7663864999995 67766.96647101351 0.5120849609375
28 4239.23474 4279.0007815 70937.5864139432 0.526134729385376
29 4239.23474 4278.266339033333 71739.6864305059 0.5398600101470947
30 4239.23474 4277.871682666666 70181.87897445512 0.5538249015808105
31 4239.23474 4271.688259666666 54777.82564753163 0.5681867599487305
32 4239.23474 4272.815314333333 55015.21267001343 0.5818848609924316
33 4239.23474 4258.305151733332 6790.715250712341 0.5954318046569824
34 4239.23474 4259.510735599999 6636.568326538747 0.6091108322143555
35 4239.23474 4260.399598266666 6510.744711169825 0.6227090358734131
36 4239.23474 4259.958068166667 6737.752018663977 0.6373298168182373
37 4239.23474 4253.5939627 3598.865197464878 0.6515848636627197
38 4239.23474 4261.093171066666 8422.85867058462 0.6651167869567871
