INSTANCE: MQ3

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
29 4275.43167 4308.578980599999 11299.993963752482 0.523353099822998
30 4275.43167 4308.8630856 12087.109569837345 0.5367741584777832
31 4275.43167 4309.445193466667 12489.605667567872 0.55059814453125
32 4275.43167 4301.8351474 9908.237482976085 0.5647540092468262
33 4275.43167 4301.811598933333 10609.841011144374 0.5787529945373535
34 4275.43167 4301.8365306999995 9606.774678471216 0.592534065246582
35 4275.43167 4293.593870733333 5679.4871246150715 0.6061639785766602
36 4275.43167 4297.683832833332 6871.080779068417 0.619683027267456
37 4275.43167 4295.073967066666 5625.3018421112 0.6337451934814453
38 4275.43167 4294.6433566333335 5587.894839551228 0.6473519802093506
39 4275.43167 4292.492889766666 5673.741552732162 0.6609079837799072
40 4275.43167 4290.876675966666 4540.704248137838 0.6744470596313477
41 4275.43167 4296.920050833332 8448.390292338123 0.6877219676971436
42 4275.43167 4300.944949633333 7689.434863179728 0.701287031173706
43 4275.43167 4296.730073899999 7218.230856939812 0.7149829864501953
44 4275.43167 4295.744683499999 8137.744803596685 0.7286801338195801
45 4275.43167 4296.3642550333325 6893.274401113251 0.7421040534973145
46 4275.43167 4298.813263166667 8133.4227024088905 0.755856990814209
47 4275.43167 4298.243429166666 8721.939845928302 0.7698459625244141
48 4275.43167 4298.760383866666 7826.420071137606 0.7840080261230469
49 4275.43167 4291.463617433333 4830.303359860462 0.7984139919281006
50 4275.43167 4294.1191125 6452.535709649995 0.8119609355926514
51 4275.43167 4298.9175325666665 8131.761983208706 0.8253579139709473
52 4275.43167 4296.876252599999 6924.803105350776 0.8388199806213379
53 4275.43167 4302.499321299999 10365.531032225917 0.8525521755218506
54 4275.43167 4303.188634899999 8838.784470137643 0.865807056427002
55 4275.43167 4306.271558699999 11073.126096804675 0.8793461322784424
56 4275.43167 4299.807391633332 8481.368580083561 0.8929059505462646
57 4275.43167 4303.709582833332 9779.09438404492 0.9062240123748779
58 4275.43167 4301.405976366666 10308.269482056425 0.9197080135345459
59 4275.43167 4308.049223999999 12874.797580043536 0.9331891536712646
60 4275.43167 4298.441995833333 9164.746213798004 0.9465060234069824
61 4275.43167 4296.071852266666 6951.5022289174285 0.9599761962890625
62 4275.43167 4299.714946066666 8345.156329991205 0.973405122756958
63 4275.43167 4292.047158866666 5282.139424934825 0.9869811534881592
64 4275.43167 4291.4170386999995 5569.83426144892 1.0005030632019043
65 4275.43167 4294.145339066666 6002.9406854494755 1.013869047164917
66 4275.43167 4299.6445669333325 7809.76328212584 1.0275070667266846
67 4275.43167 4301.554545033333 8163.901187577625 1.0427789688110352
68 4275.43167 4303.591009633333 9222.662663031933 1.0576770305633545
69 4275.43167 4305.984435266666 10720.051583317427 1.0718340873718262
70 4275.43167 4307.681715566666 12069.99756454856 1.0857079029083252
71 4275.43167 4303.8095629 10012.121984357436 1.099349021911621
72 4275.43167 4306.635458999999 11270.289820966838 1.1128859519958496
73 4275.43167 4309.317328233333 11502.461544393858 1.126452922821045
74 4275.43167 4303.875476099999 10135.691861777857 1.1399550437927246
75 4275.43167 4301.795856899999 9237.09144114294 1.1535348892211914
76 4275.43167 4297.061674333333 7985.768904834476 1.1671099662780762
77 4275.43167 4294.935452466666 6983.355389462165 1.180591106414795
