INSTANCE: MO5

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
0 7563.087509999999 9410.504430499997 638727.7668307285 0.0033600330352783203
1 2851.80585 8726.7189379 813576.9928766194 0.008435964584350586
2 1856.14435 7323.017092999999 4530752.951861198 0.013483047485351562
3 1513.02927 6053.0710468 7568948.550826429 0.01816415786743164
4 1513.02927 5032.5916119 7403026.975192509 0.022622108459472656
5 1513.02927 4040.7686503999994 6659517.946589329 0.026928186416625977
6 1497.9852700000001 3395.5574592000003 5461030.152883099 0.031165122985839844
7 1497.9852700000001 2902.7024197000005 4077649.3466759734 0.03532719612121582
8 1483.7839299999998 2574.1717401 3213936.553374171 0.03980231285095215
9 1448.7762799999998 2240.326025 2586753.901943557 0.04434013366699219
10 1437.26848 2037.1233098999999 1817804.1785908567 0.04858708381652832
11 1411.11286 1885.2034895000002 1287059.9439807 0.05271029472351074
12 1411.11286 1777.1606802000001 732269.8768131526 0.05659818649291992
13 1411.11286 1711.7596242999998 686104.7123442695 0.06058216094970703
14 1411.11286 1622.9430304999994 423649.233014426 0.06465315818786621
15 1411.11286 1578.9862271 399980.91651144944 0.06862211227416992
16 1411.11286 1566.4977411999996 387989.36758600734 0.07261323928833008
17 1411.11286 1532.4579832999998 265850.61321105587 0.0766150951385498
18 1411.11286 1472.0654400999995 25886.2885642001 0.08068323135375977
19 1411.11286 1454.9265714999995 15396.55944059411 0.0845332145690918
20 1411.11286 1451.0683866999998 15751.85150998411 0.08843016624450684
21 1411.11286 1438.7392806999997 2532.048634607195 0.0922701358795166
22 1411.11286 1435.5241200999997 2314.691543530696 0.09617424011230469
23 1411.11286 1435.3114407999994 2420.346071436838 0.10015535354614258
24 1411.11286 1433.8700208999996 2289.3514459795315 0.10395598411560059
25 1411.11286 1427.8514863999994 1828.9768815046514 0.1077430248260498
26 1411.11286 1428.9634739999995 1836.07240410784 0.11169791221618652
27 1411.11286 1426.2911697999996 1625.3975468557162 0.11579322814941406
28 1411.11286 1428.2203061999994 1812.365499434842 0.11974096298217773
29 1411.11286 1424.9982731999999 1472.0043044497338 0.1236112117767334
30 1411.11286 1428.0129128999997 1785.357416040844 0.1275341510772705
31 1411.11286 1426.1803315999996 1785.3206774468977 0.13123512268066406
32 1411.11286 1423.3222637999995 1340.5307140323653 0.13501334190368652
33 1411.11286 1425.922077 1523.107625549057 0.13884210586547852
34 1411.11286 1430.1250071999996 1720.109952507557 0.14264822006225586
35 1411.11286 1433.8509900999995 1979.7121571144216 0.14653921127319336
36 1411.11286 1432.8339238999997 1965.0949100387825 0.15034818649291992
37 1411.11286 1430.8339408999996 1638.9434984095567 0.1542971134185791
38 1411.11286 1425.8136585999996 1079.416118260962 0.15818119049072266
39 1411.11286 1426.8293153999996 1712.145674716226 0.16202926635742188
40 1411.11286 1428.7298521999996 2567.636708154975 0.16576910018920898
41 1411.11286 1434.3819931999997 3631.7940642111103 0.16953825950622559
42 1411.11286 1427.4661894999997 1503.8191449562364 0.17329716682434082
43 1411.11286 1427.0102795999994 1866.9790875699514 0.17708921432495117
44 1411.11286 1429.1692851999996 2103.2965314770486 0.18080520629882812
45 1411.11286 1426.9743639999995 1841.2295086207057 0.18457818031311035
46 1411.11286 1424.6061297999995 1535.055384274065 0.18833327293395996
47 1411.11286 1420.8167452999996 1165.8158795689353 0.1923232078552246
48 1411.11286 1422.9561837999995 1378.3052575377105 0.19632625579833984
49 1411.11286 1422.3842074999993 1358.0429045965761 0.20017409324645996
50 1411.11286 1426.3077477999996 1803.4449857168916 0.20421934127807617
51 1411.11286 1427.7610241999996 1419.9310921262665 0.20815515518188477
52 1411.11286 1426.3908265999996 1332.9582579259766 0.2121269702911377
53 1411.11286 1421.5796386999996 1073.7052410302715 0.21606111526489258
54 1411.11286 1423.8175984999993 1531.159330813993 0.22013497352600098
55 1411.11286 1430.1617935999996 1724.282171324863 0.2240161895751953
56 1411.11286 1425.2382640999995 1378.5931987582571 0.22789812088012695
57 1411.11286 1425.7164530999994 1189.4340466062756 0.23188114166259766
58 1411.11286 1426.6089196999997 1549.31940043179 0.23582911491394043
59 1411.11286 1429.8689883999996 1988.5219915011414 0.23958826065063477
60 1411.11286 1427.9604402999994 1692.122179128711 0.2434401512145996
61 1411.11286 1429.7376451999996 1625.7836121718035 0.24724221229553223
62 1411.11286 1424.3097824999998 918.9008457570573 0.2510371208190918
63 1411.11286 1428.1546105999996 1392.0368342507284 0.2548680305480957
64 1411.11286 1421.2338421999996 897.9532889677844 0.2586512565612793
65 1411.11286 1424.5046616999994 1368.096984626521 0.26248717308044434
66 1411.11286 1421.3820575999991 993.8656068014581 0.2664351463317871
67 1411.11286 1424.3020180999995 1399.9326888280914 0.27041101455688477
