INSTANCE: MO3

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
0 7592.52892 9953.4509986 902817.5782347778 0.0036401748657226562
1 2740.83251 9396.454489099999 1360203.1325986495 0.008980035781860352
2 2044.8853700000002 7621.4109722 5625852.99373871 0.013900041580200195
3 1832.40657 6064.528292899999 7807496.060101572 0.018862247467041016
4 1679.26633 4961.297970299999 7213818.498890809 0.023083209991455078
5 1679.26633 3989.2505309 5518224.388295635 0.027648210525512695
6 1679.26633 3489.8594584 4516500.139225995 0.031903982162475586
7 1679.26633 3138.3930939 3885905.8020137767 0.03620409965515137
8 1650.6821100000002 2722.3838536000003 2882593.7602827554 0.04044389724731445
9 1650.6821100000002 2427.6650314000003 2071636.6784406474 0.044489145278930664
10 1619.06422 2256.2440356 1701531.3166557297 0.048409223556518555
11 1619.06422 2077.002731 984880.4380853021 0.052451133728027344
12 1619.06422 1959.091184 626314.042623225 0.056922197341918945
13 1619.06422 1856.1560499 370695.8445136445 0.06121397018432617
14 1555.90216 1800.2001054 225004.1967928058 0.06540799140930176
15 1542.3729000000003 1769.0906728 198547.0554439495 0.06979012489318848
16 1542.3729000000003 1742.8242866 185328.96108919452 0.07417917251586914
17 1542.3729000000003 1735.3922344 176388.7114859214 0.07888007164001465
18 1542.3729000000003 1682.8704472 124774.45571321754 0.08315801620483398
19 1542.3729000000003 1626.1978334 49757.1775454046 0.08705425262451172
20 1542.3729000000003 1623.4376300000001 51164.411171929874 0.09101605415344238
21 1542.3729000000003 1605.1377790000001 23665.083359367232 0.09502410888671875
22 1542.3729000000003 1592.7715287 12803.907524880597 0.0990133285522461
23 1542.3729000000003 1578.6882791000003 7740.390703346539 0.10315132141113281
24 1542.3729000000003 1568.1963030999998 5947.957137010637 0.10730409622192383
25 1542.3729000000003 1571.2097285 6762.404939489494 0.11131501197814941
26 1542.3729000000003 1572.9129362999997 7299.309284229856 0.11531615257263184
27 1542.3729000000003 1565.2950450999997 6134.677256395011 0.11948513984680176
28 1542.3729000000003 1567.8374298 6911.942246669021 0.12333011627197266
29 1533.49192 1565.1154596 5550.567498299195 0.12741613388061523
30 1533.49192 1579.1800300999998 5959.459959129472 0.1313931941986084
31 1533.49192 1586.0635201999999 6931.737189100963 0.1353759765625
32 1533.09618 1572.0410951 2721.2795183097423 0.13938522338867188
33 1533.09618 1570.2166669000007 1820.6971012943366 0.1434481143951416
34 1533.09618 1571.3064693000001 2830.7901091832855 0.14737701416015625
35 1533.09618 1567.2637695 2865.627167505032 0.1513810157775879
36 1533.09618 1569.4087267000002 4182.4517786793385 0.15553903579711914
37 1533.09618 1559.6947936999998 3145.5415831959945 0.1596071720123291
38 1533.09618 1563.9080014 3032.3410890681275 0.16350126266479492
39 1533.09618 1559.2836368999997 3461.811984487036 0.16753411293029785
40 1533.09618 1564.0262024999997 5836.489623848293 0.17152118682861328
41 1533.09618 1564.8731879999998 6197.201265513889 0.17592716217041016
42 1533.09618 1557.7931422 2629.982673369782 0.17980122566223145
43 1533.09618 1555.0218163 2318.4957990504176 0.18372893333435059
44 1533.09618 1555.6293447999997 2551.5811570213764 0.1880810260772705
45 1533.09618 1555.229275 2230.050320264742 0.19247913360595703
46 1533.09618 1551.0137221999998 1769.5892501288838 0.19665002822875977
47 1533.09618 1547.7714614999998 1166.884188255105 0.20065999031066895
48 1533.09618 1553.5210316999999 2096.8546343867297 0.2046830654144287
49 1533.09618 1549.1043394999997 2065.7438967087846 0.20868420600891113
50 1533.09618 1556.6970479 2832.3746923421004 0.2126610279083252
51 1533.09618 1546.2900701 1389.9087865802492 0.21665120124816895
52 1533.09618 1545.8367449 1129.3298246836328 0.22063112258911133
53 1533.09618 1546.7695814 1333.334882995391 0.22464323043823242
54 1533.09618 1550.5125436999997 2147.1791454857766 0.22861313819885254
55 1533.09618 1552.8791156 1930.8683176468624 0.2325892448425293
56 1533.09618 1553.6248742999999 2068.084435194011 0.23640704154968262
57 1533.09618 1549.3286778 1644.356199214757 0.24015116691589355
58 1533.09618 1546.9760009 1749.4205403223032 0.24398493766784668
59 1533.09618 1543.2830394999996 1968.8147791693418 0.24784421920776367
60 1533.09618 1543.797412 2021.5031842375108 0.2516438961029053
61 1533.09618 1547.7988807 1481.721441379536 0.25543808937072754
62 1521.4727300000004 1552.0735837 1908.1644462053957 0.25923800468444824
63 1521.4727300000004 1551.7660661000004 2094.2455223483726 0.2630021572113037
64 1521.4727300000004 1550.5046316000005 1934.104329198818 0.2669498920440674
65 1521.4727300000004 1542.7878110000006 1323.181322381677 0.27083301544189453
66 1521.4727300000004 1542.7220616000004 1971.5755041534403 0.2747800350189209
67 1521.4727300000004 1542.5524183000005 2521.2291641499432 0.27863001823425293
68 1521.4727300000004 1548.6466951000004 3476.713364888829 0.2825160026550293
69 1521.4727300000004 1550.3069003000005 3342.734525065948 0.28653812408447266
70 1521.4727300000004 1540.9346052000008 2025.9679278373837 0.2904801368713379
71 1521.4727300000004 1543.6397001000007 2531.368862478046 0.29439711570739746
72 1521.4727300000004 1543.475465000001 2204.4974276207467 0.2982940673828125
73 1521.4727300000004 1546.0998829000007 2324.5991720971547 0.30229711532592773
74 1521.4727300000004 1541.758775000001 2419.012876074168 0.3063628673553467
75 1521.4727300000004 1541.3577477000006 1900.263955754707 0.310330867767334
76 1521.4727300000004 1544.5483943000008 2040.1030159048846 0.31407809257507324
77 1521.4727300000004 1538.8706550000009 1402.1263198244474 0.31784510612487793
78 1521.4727300000004 1541.8891691000006 1896.4572072479389 0.3216431140899658
