INSTANCE: MQ1

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
0 66429.00636 77798.24655716667 21113093.31616488 0.028641939163208008
1 25201.20121 74948.25116173334 35563876.23091249 0.07248497009277344
2 11074.328819999999 61824.94507176668 317833253.94642663 0.10581111907958984
3 6950.057239999999 49525.35485406667 538040725.4597957 0.13401103019714355
4 4929.10687 38207.33914653333 564298907.6563649 0.15747594833374023
5 4616.45399 28407.30120636667 481915195.1848225 0.17784690856933594
6 4274.14388 22126.181803433334 382651099.4819929 0.19660186767578125
7 4274.14388 17495.293971166666 304458557.52442527 0.21413803100585938
8 4257.28111 14211.076766799999 243501037.18979076 0.2310340404510498
9 4136.05767 11880.4966716 188216126.27419052 0.2469339370727539
10 4136.05767 10075.971372500002 142278350.7444816 0.2632479667663574
11 4136.05767 8522.5297801 101007553.53354105 0.2795989513397217
12 4136.05767 7516.312316533334 67650143.53220159 0.29498791694641113
13 4136.05767 6778.887148933334 57474289.79612592 0.3097259998321533
14 4136.05767 6109.565264233333 41243155.48913851 0.3237478733062744
15 4136.05767 5665.6038463 34283186.058258355 0.3375730514526367
16 4136.05767 5288.898814566667 27555384.704881027 0.35140204429626465
17 4136.05767 4996.400181000002 17098539.431963254 0.36487793922424316
18 4136.05767 4839.679497600001 15320634.43849063 0.3784780502319336
19 4136.05767 4600.987568466668 8909257.889742017 0.3920459747314453
20 4091.00946 4551.160437933334 7755210.808469862 0.4052870273590088
21 4091.00946 4524.848976200001 7723069.370138848 0.41870975494384766
22 4091.00946 4452.426409 5848157.444582876 0.4330258369445801
23 4091.00946 4390.8204828 5197908.950840498 0.4472160339355469
24 4091.00946 4349.132601900001 4989234.307650214 0.460864782333374
25 4091.00946 4337.6399286666665 4954275.800121634 0.4745790958404541
26 4091.00946 4259.927692100001 1863379.24114632 0.4880950450897217
27 4091.00946 4235.0425498 1343406.311431571 0.5016980171203613
28 4091.00946 4215.630406133334 933720.8112647334 0.5158438682556152
29 4091.00946 4207.976641233334 945374.3928578392 0.5313811302185059
30 4091.00946 4176.216992366666 472590.94718308677 0.5459921360015869
31 4091.00946 4168.297895333334 469396.6638330951 0.5611820220947266
32 4091.00946 4170.9391699 473480.38764664927 0.5760049819946289
33 4091.00946 4147.6611473 194786.38405771376 0.5902810096740723
34 4091.00946 4124.3476943000005 43542.83440342422 0.6048200130462646
35 4091.00946 4125.608659200001 37619.0887386634 0.618772029876709
36 4091.00946 4122.208121 36792.285239273224 0.6328840255737305
37 4091.00946 4120.3259597 34580.0141174646 0.6468157768249512
38 4091.00946 4121.570518833334 35236.45094721191 0.6606659889221191
39 4091.00946 4122.071399166666 35704.08306724477 0.675091028213501
40 4091.00946 4115.3599680666675 33666.121991802094 0.6897900104522705
41 4091.00946 4116.388511333334 34120.78494789544 0.7038381099700928
42 4091.00946 4103.605433900001 3153.1803238473676 0.7186899185180664
43 4091.00946 4104.841862233334 3805.595601608587 0.7333929538726807
44 4091.00946 4108.800882033333 5328.695317169707 0.7475008964538574
45 4091.00946 4110.740279733333 5694.335897572947 0.7613809108734131
46 4091.00946 4108.830762933334 5222.343562519362 0.7753701210021973
47 4091.00946 4108.5386876 4933.400868232188 0.7888422012329102
48 4091.00946 4105.849299899999 4477.176088973096 0.8027589321136475
49 4091.00946 4108.757942566666 5311.370425120354 0.816540002822876
50 4091.00946 4106.030521033334 4623.72808426264 0.8304040431976318
51 4091.00946 4107.292246533333 4665.203675861253 0.8436141014099121
52 4091.00946 4104.906597933333 3969.167951977626 0.8571009635925293
53 4091.00946 4109.4402365999995 7232.171305848786 0.8708498477935791
54 4091.00946 4112.220930133333 7343.842548615675 0.8845269680023193
55 4091.00946 4101.248874033333 2935.042981644508 0.8981668949127197
56 4091.00946 4101.722265633333 3154.85744244487 0.9117839336395264
57 4091.00946 4103.099361833334 3697.800225336938 0.92545485496521
58 4091.00946 4101.668345133333 2925.353539090746 0.9391560554504395
59 4091.00946 4101.0874509000005 2487.9658858869216 0.9527080059051514
60 4091.00946 4108.186933433332 4750.983854031987 0.9664769172668457
61 4091.00946 4110.150722366667 6131.126213003312 0.9801559448242188
62 4091.00946 4114.337075700001 9767.610344791208 0.9938058853149414
63 4091.00946 4114.7653189 9108.852513704922 1.0072510242462158
64 4091.00946 4112.982624033333 7838.436104081167 1.0211291313171387
65 4091.00946 4115.358753033333 9613.697967923643 1.0347609519958496
66 4091.00946 4111.601905366667 8818.243405465293 1.04852294921875
67 4091.00946 4108.484549533334 5109.875500668413 1.0625360012054443
68 4091.00946 4107.462521266667 4982.447310250411 1.0761370658874512
69 4091.00946 4110.1800766666665 6143.580118196901 1.0897510051727295
70 4091.00946 4113.7098925 7689.962246546441 1.103360891342163
71 4091.00946 4113.972711833334 7816.831608656539 1.1166980266571045
72 4091.00946 4107.627778066667 6036.10449999749 1.129870891571045
